name=[com.datastax.driver.core.PreparedStatementHelper.assertHashWithKeyspace#3#com.datastax.driver.core.PreparedStatement#java.lang.String#java.lang.String], declaringLine=[68], LOC=[13]
name=[org.apache.cassandra.repair.consistent.LocalSessions.handlePrepareMessage#2#org.apache.cassandra.locator.InetAddressAndPort#org.apache.cassandra.repair.messages.PrepareConsistentRequest], declaringLine=[801], LOC=[71]
name=[org.apache.cassandra.repair.consistent.LocalSessions.handleStatusRequest#2#org.apache.cassandra.locator.InetAddressAndPort#org.apache.cassandra.repair.messages.StatusRequest], declaringLine=[993], LOC=[15]
name=[org.apache.cassandra.repair.consistent.LocalSessions.getRepairedStats#2#org.apache.cassandra.schema.TableId#java.util.Collection], declaringLine=[259], LOC=[8]
name=[org.apache.cassandra.repair.consistent.LocalSessions.handleStatusResponse#2#org.apache.cassandra.locator.InetAddressAndPort#org.apache.cassandra.repair.messages.StatusResponse], declaringLine=[1010], LOC=[22]
name=[org.apache.cassandra.repair.consistent.LocalSessions.isNodeInitialized#0], declaringLine=[180], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.isSessionFinalized#1#org.apache.cassandra.utils.TimeUUID], declaringLine=[1046], LOC=[4]
name=[org.apache.cassandra.repair.consistent.LocalSessions.isSessionInProgress#1#org.apache.cassandra.utils.TimeUUID], declaringLine=[1037], LOC=[4]
name=[org.apache.cassandra.repair.consistent.LocalSessions.isStarted#0], declaringLine=[409], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.isSuperseded#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[242], LOC=[15]
name=[org.apache.cassandra.repair.consistent.LocalSessions.load#1#org.apache.cassandra.cql3.UntypedResultSet$Row], declaringLine=[565], LOC=[30]
name=[org.apache.cassandra.repair.consistent.LocalSessions.loadUnsafe#1#org.apache.cassandra.utils.TimeUUID], declaringLine=[614], LOC=[9]
name=[org.apache.cassandra.repair.consistent.LocalSessions.maybeSetRepairing#1#org.apache.cassandra.utils.TimeUUID], declaringLine=[893], LOC=[8]
name=[org.apache.cassandra.repair.consistent.LocalSessions.maybeUpdateRepairedState#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[216], LOC=[10]
name=[org.apache.cassandra.repair.consistent.LocalSessions.isAlive#1#org.apache.cassandra.locator.InetAddressAndPort], declaringLine=[174], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.prepareSessionExceptFailed#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[882], LOC=[9]
name=[org.apache.cassandra.repair.consistent.LocalSessions.putSession#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[643], LOC=[9], synchronized=[true]
name=[org.apache.cassandra.repair.consistent.LocalSessions.prepareSession#6#org.apache.cassandra.repair.KeyspaceRepairManager#org.apache.cassandra.utils.TimeUUID#java.util.Collection#org.apache.cassandra.locator.RangesAtEndpoint#java.util.concurrent.ExecutorService#java.util.function.BooleanSupplier], declaringLine=[761], LOC=[8]
name=[org.apache.cassandra.repair.consistent.LocalSessions.registerListener#1#org.apache.cassandra.repair.consistent.LocalSessions$Listener], declaringLine=[1092], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.removeSession#1#org.apache.cassandra.utils.TimeUUID], declaringLine=[654], LOC=[6], synchronized=[true]
name=[org.apache.cassandra.repair.consistent.LocalSessions.save#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[528], LOC=[30]
name=[org.apache.cassandra.repair.consistent.LocalSessions.sendMessage#2#org.apache.cassandra.locator.InetAddressAndPort#org.apache.cassandra.net.Message], declaringLine=[687], LOC=[4]
name=[org.apache.cassandra.repair.consistent.LocalSessions.sendStatusRequest#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[979], LOC=[12]
name=[org.apache.cassandra.repair.consistent.LocalSessions.serializeRange#1#org.apache.cassandra.dht.Range], declaringLine=[479], LOC=[14]
name=[org.apache.cassandra.repair.consistent.LocalSessions.serializeRanges#1#java.util.Set], declaringLine=[495], LOC=[5]
name=[org.apache.cassandra.repair.consistent.LocalSessions.putSessionUnsafe#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[637], LOC=[4], synchronized=[true]
name=[org.apache.cassandra.repair.consistent.LocalSessions.sessionExists#1#org.apache.cassandra.utils.TimeUUID], declaringLine=[1055], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.sessionHasData#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[1061], LOC=[8]
name=[org.apache.cassandra.repair.consistent.LocalSessions.sessionInfo#2#boolean#java.util.Set], declaringLine=[185], LOC=[11]
name=[org.apache.cassandra.repair.consistent.LocalSessions.setStateAndSave#2#org.apache.cassandra.repair.consistent.LocalSession#org.apache.cassandra.repair.consistent.ConsistentSession$State], declaringLine=[694], LOC=[20]
name=[org.apache.cassandra.repair.consistent.LocalSessions.shouldCheckStatus#2#org.apache.cassandra.repair.consistent.LocalSession#int], declaringLine=[414], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.sessionCompleted#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[939], LOC=[10]
name=[org.apache.cassandra.repair.consistent.LocalSessions.shouldFail#2#org.apache.cassandra.repair.consistent.LocalSession#int], declaringLine=[419], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.shouldStoreSession#1#org.apache.cassandra.repair.consistent.LocalSession], declaringLine=[228], LOC=[8]
name=[org.apache.cassandra.repair.consistent.LocalSessions.start#0], declaringLine=[346], LOC=[33], synchronized=[true]
name=[org.apache.cassandra.repair.consistent.LocalSessions.stop#0], declaringLine=[381], LOC=[6], synchronized=[true]
name=[org.apache.cassandra.repair.consistent.LocalSessions.syncTable#0], declaringLine=[603], LOC=[5]
name=[org.apache.cassandra.repair.consistent.LocalSessions.tableIdToUuid#1#java.util.Set], declaringLine=[150], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.unregisterListener#1#org.apache.cassandra.repair.consistent.LocalSessions$Listener], declaringLine=[1097], LOC=[3]
name=[org.apache.cassandra.repair.consistent.LocalSessions.uuidToTableId#1#java.util.Set], declaringLine=[145], LOC=[3]
name=[org.apache.cassandra.repair.consistent.RepairedState$Level.equals#1#java.lang.Object], declaringLine=[74], LOC=[7]
name=[org.apache.cassandra.repair.consistent.RepairedState$Level.hashCode#0], declaringLine=[83], LOC=[3]
name=[org.apache.cassandra.repair.consistent.RepairedState$Level.subtract#1#java.util.Collection], declaringLine=[62], LOC=[10]
name=[org.apache.cassandra.repair.consistent.RepairedState$Level.toString#0], declaringLine=[89], LOC=[6]
name=[org.apache.cassandra.repair.consistent.RepairedState$Section.equals#1#java.lang.Object], declaringLine=[116], LOC=[7]
name=[org.apache.cassandra.repair.consistent.RepairedState$Section.hashCode#0], declaringLine=[125], LOC=[4]
name=[org.apache.cassandra.repair.consistent.RepairedState$Section.makeSubsection#1#org.apache.cassandra.dht.Range], declaringLine=[110], LOC=[4]
name=[org.apache.cassandra.repair.consistent.RepairedState$Section.toString#0], declaringLine=[132], LOC=[6]
name=[org.apache.cassandra.repair.consistent.RepairedState$State.equals#1#java.lang.Object], declaringLine=[172], LOC=[7]
name=[org.apache.cassandra.repair.consistent.LocalSessions.shouldDelete#2#org.apache.cassandra.repair.consistent.LocalSession#int], declaringLine=[424], LOC=[3]
name=[org.apache.cassandra.repair.consistent.RepairedState$State.toString#0], declaringLine=[187], LOC=[6]
name=[org.apache.cassandra.repair.consistent.RepairedState.add#2#java.util.Collection#long], declaringLine=[203], LOC=[3], synchronized=[true]
name=[org.apache.cassandra.repair.consistent.RepairedState.addAll#1#java.util.List], declaringLine=[208], LOC=[33]
name=[org.apache.cassandra.repair.consistent.RepairedState.getRepairedStats#1#java.util.Collection], declaringLine=[302], LOC=[17]
name=[org.apache.cassandra.repair.consistent.RepairedState.getRepairedStats#2#java.util.List#java.util.Collection], declaringLine=[264], LOC=[36]
name=[org.apache.cassandra.repair.consistent.RepairedState.minRepairedAt#1#java.util.Collection], declaringLine=[243], LOC=[19]
name=[org.apache.cassandra.repair.consistent.RepairedState$State.hashCode#0], declaringLine=[181], LOC=[3]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Session.consumeSummaries#2#java.util.Collection#long], declaringLine=[67], LOC=[4]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Session.consumeSummary#1#org.apache.cassandra.streaming.StreamSummary], declaringLine=[61], LOC=[4]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Session.toString#0], declaringLine=[73], LOC=[3]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Table.calculateTotals#0], declaringLine=[122], LOC=[12]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Table.consumeStat#1#org.apache.cassandra.repair.SyncStat], declaringLine=[108], LOC=[7]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Table.consumeStats#1#java.util.List], declaringLine=[117], LOC=[3]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Table.getOrCreate#2#java.net.InetSocketAddress#java.net.InetSocketAddress], declaringLine=[98], LOC=[8]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Table.isCounter#0], declaringLine=[136], LOC=[4]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary$Table.toString#0], declaringLine=[142], LOC=[14]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary.calculateTotals#0], declaringLine=[196], LOC=[18]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary.consumeRepairResult#1#org.apache.cassandra.repair.RepairResult], declaringLine=[172], LOC=[8]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary.consumeSessionResults#1#java.util.Optional], declaringLine=[182], LOC=[6]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary.isEmpty#0], declaringLine=[190], LOC=[4]
name=[org.apache.cassandra.repair.consistent.SyncStatSummary.toString#0], declaringLine=[216], LOC=[29]
name=[org.apache.cassandra.repair.consistent.admin.CleanupSummary.add#2#org.apache.cassandra.repair.consistent.admin.CleanupSummary#org.apache.cassandra.repair.consistent.admin.CleanupSummary], declaringLine=[83], LOC=[13]
name=[org.apache.cassandra.repair.consistent.admin.CleanupSummary.fromComposite#1#javax.management.openmbean.CompositeData], declaringLine=[133], LOC=[9]
name=[org.apache.cassandra.repair.consistent.admin.CleanupSummary.strings2Uuids#1#java.lang.String[]], declaringLine=[107], LOC=[7]
name=[org.apache.cassandra.repair.consistent.admin.CleanupSummary.toComposite#0], declaringLine=[116], LOC=[15]
name=[org.apache.cassandra.repair.consistent.admin.CleanupSummary.uuids2Strings#1#java.util.Set], declaringLine=[98], LOC=[7]
name=[org.apache.cassandra.repair.consistent.admin.PendingStat$Builder.addSSTable#1#org.apache.cassandra.io.sstable.format.SSTableReader], declaringLine=[117], LOC=[9]
name=[org.apache.cassandra.repair.consistent.admin.PendingStat$Builder.addStat#1#org.apache.cassandra.repair.consistent.admin.PendingStat], declaringLine=[128], LOC=[6]
name=[org.apache.cassandra.repair.consistent.admin.PendingStat$Builder.build#0], declaringLine=[136], LOC=[3]
name=[org.apache.cassandra.repair.consistent.admin.PendingStat.fromComposite#1#javax.management.openmbean.CompositeData], declaringLine=[101], LOC=[8]
name=[org.apache.cassandra.repair.consistent.admin.PendingStat.sizeString#0], declaringLine=[75], LOC=[3]
name=[org.apache.cassandra.repair.consistent.admin.PendingStat.toComposite#0], declaringLine=[80], LOC=[19]
name=[org.apache.cassandra.repair.consistent.admin.PendingStats.fromComposite#1#javax.management.openmbean.CompositeData], declaringLine=[94], LOC=[10]
name=[org.apache.cassandra.repair.consistent.admin.PendingStats.toComposite#0], declaringLine=[76], LOC=[16]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats$Section.fromComposite#1#javax.management.openmbean.CompositeData], declaringLine=[82], LOC=[8]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats$Section.toComposite#0], declaringLine=[65], LOC=[15]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats$Section.toString#0], declaringLine=[93], LOC=[3]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats.convertSections#1#java.util.List], declaringLine=[134], LOC=[8]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats.fromComposite#1#javax.management.openmbean.CompositeData], declaringLine=[172], LOC=[14]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats.fromRepairState#3#java.lang.String#java.lang.String#org.apache.cassandra.repair.consistent.RepairedState$Stats], declaringLine=[144], LOC=[3]
name=[org.apache.cassandra.repair.consistent.admin.RepairStats.toComposite#0], declaringLine=[149], LOC=[21]
name=[org.apache.cassandra.repair.consistent.admin.SchemaArgsParser$TableIterator.computeNext#0], declaringLine=[64], LOC=[3]
name=[org.apache.cassandra.repair.consistent.admin.SchemaArgsParser.iterator#0], declaringLine=[71], LOC=[35]
name=[org.apache.cassandra.repair.consistent.admin.SchemaArgsParser.parse#1#java.lang.String[]], declaringLine=[113], LOC=[3]
name=[org.apache.cassandra.repair.consistent.admin.SchemaArgsParser.parse#1#java.util.List], declaringLine=[108], LOC=[3]
name=[org.apache.cassandra.repair.messages.CleanupMessage.equals#1#java.lang.Object], declaringLine=[44], LOC=[6]
name=[org.apache.cassandra.repair.messages.CleanupMessage.hashCode#0], declaringLine=[53], LOC=[3]
name=[org.apache.cassandra.repair.messages.FailSession.equals#1#java.lang.Object], declaringLine=[39], LOC=[8]
name=[org.apache.cassandra.repair.messages.FailSession.hashCode#0], declaringLine=[49], LOC=[3]
name=[org.apache.cassandra.repair.messages.FinalizeCommit.equals#1#java.lang.Object], declaringLine=[39], LOC=[8]
name=[org.apache.cassandra.repair.messages.FinalizeCommit.hashCode#0], declaringLine=[49], LOC=[3]
name=[org.apache.cassandra.repair.messages.FinalizeCommit.toString#0], declaringLine=[54], LOC=[5]
name=[org.apache.cassandra.repair.consistent.RepairedState.state#0], declaringLine=[198], LOC=[3]
name=[org.apache.cassandra.repair.messages.FinalizePromise.hashCode#0], declaringLine=[60], LOC=[6]
name=[org.apache.cassandra.repair.messages.FinalizePropose.equals#1#java.lang.Object], declaringLine=[39], LOC=[8]
name=[org.apache.cassandra.repair.messages.FinalizePropose.hashCode#0], declaringLine=[49], LOC=[3]
name=[org.apache.cassandra.repair.messages.FinalizePropose.toString#0], declaringLine=[54], LOC=[5]
name=[org.apache.cassandra.repair.messages.PrepareConsistentRequest.equals#1#java.lang.Object], declaringLine=[53], LOC=[10]
name=[org.apache.cassandra.repair.messages.PrepareConsistentRequest.hashCode#0], declaringLine=[65], LOC=[6]
name=[org.apache.cassandra.repair.messages.PrepareConsistentRequest.toString#0], declaringLine=[73], LOC=[7]
name=[org.apache.cassandra.repair.messages.FinalizePromise.equals#1#java.lang.Object], declaringLine=[48], LOC=[10]
name=[org.apache.cassandra.repair.messages.PrepareConsistentResponse.hashCode#0], declaringLine=[60], LOC=[6]
name=[org.apache.cassandra.repair.messages.PrepareMessage.equals#1#java.lang.Object], declaringLine=[65], LOC=[12]
name=[org.apache.cassandra.repair.messages.PrepareMessage.hashCode#0], declaringLine=[80], LOC=[3]
name=[org.apache.cassandra.repair.messages.PrepareMessage.toString#0], declaringLine=[149], LOC=[10]
name=[org.apache.cassandra.repair.messages.RepairMessage$RepairFailureCallback.onFailure#1#java.lang.Exception], declaringLine=[56], LOC=[0], abstract=[true], implementors=[0]
name=[org.apache.cassandra.repair.messages.RepairMessage.sendMessageWithFailureCB#4#org.apache.cassandra.repair.messages.RepairMessage#org.apache.cassandra.net.Verb#org.apache.cassandra.locator.InetAddressAndPort#org.apache.cassandra.repair.messages.RepairMessage$RepairFailureCallback], declaringLine=[59], LOC=[29]
name=[org.apache.cassandra.repair.messages.RepairMessage.supportsTimeouts#2#org.apache.cassandra.locator.InetAddressAndPort#org.apache.cassandra.utils.TimeUUID], declaringLine=[90], LOC=[7]
name=[org.apache.cassandra.repair.messages.RepairOption.asMap#0], declaringLine=[453], LOC=[20]
name=[org.apache.cassandra.repair.messages.RepairOption.getColumnFamilies#0], declaringLine=[351], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.getDataCenters#0], declaringLine=[361], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.getHosts#0], declaringLine=[366], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.getJobThreads#0], declaringLine=[346], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.getParallelism#0], declaringLine=[316], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.getPreviewKind#0], declaringLine=[381], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.getRanges#0], declaringLine=[356], LOC=[3]
name=[org.apache.cassandra.repair.messages.RepairOption.ignoreUnreplicatedKeyspaces#0], declaringLine=[416], LOC=[3]
